Ref,Val,Package,PosX,PosY,Rot,Side
"3D1","~","3D_placeholder",0.000000,0.000000,0.000000,top
"MH1","jacdac_hole_DATA_MH1","jacdac_hole_DATA_MH1",-24.999200,10.000802,0.000000,top
"MH2","jacdac_hole_GND_MH2","jacdac_hole_GND_MH2",25.000000,10.000001,0.000000,top
"MH3","jacdac_hole_PWR_MH3","jacdac_hole_PWR_MH3",-25.000000,-9.999999,0.000000,top
"MH4","jacdac_hole_GND_MH4","jacdac_hole_GND_MH4",25.000000,-9.999998,0.000000,top
